Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
2613,2/28/2020 22:00,Yunnan,Mainland China,2020-02-28T05:03:09,174,2,156
2614,2/28/2020 22:00,Hainan,Mainland China,2020-02-28T08:53:03,168,5,133
2615,2/28/2020 22:00,Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112
2616,2/28/2020 22:00,Tianjin,Mainland China,2020-02-27T23:13:04,136,3,102
2617,2/28/2020 22:00,Shanxi,Mainland China,2020-02-28T23:23:03,133,0,112
2618,2/28/2020 22:00,Liaoning,Mainland China,2020-02-27T14:13:06,121,1,93
2619,2/28/2020 22:00,Hong Kong,Hong Kong,2020-02-28T10:03:12,94,2,30
2620,2/28/2020 22:00,Jilin,Mainland China,2020-02-28T08:53:03,93,1,73
2621,2/28/2020 22:00,,Singapore,2020-02-26T19:33:02,93,0,62
2622,2/28/2020 22:00,Gansu,Mainland China,2020-02-28T02:33:02,91,2,82
2623,2/28/2020 22:00,Xinjiang,Mainland China,2020-02-28T07:43:02,76,3,52
2624,2/28/2020 22:00,Inner Mongolia,Mainland China,2020-02-28T07:23:03,75,0,45
2625,2/28/2020 22:00,Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68
2626,2/28/2020 22:00,,France,2020-02-28T20:13:09,57,2,11
2627,2/28/2020 22:00,,Germany,2020-02-28T00:13:18,48,0,16
2628,2/28/2020 22:00,,Kuwait,2020-02-28T16:23:03,45,0,0
2629,2/28/2020 22:00,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0
2630,2/28/2020 22:00,,Thailand,2020-02-28T07:53:02,41,0,28
2631,2/28/2020 22:00,,Bahrain,2020-02-28T15:33:03,36,0,0
2632,2/28/2020 22:00,Taiwan,Taiwan,2020-02-28T07:13:08,34,1,6
2633,2/28/2020 22:00,,Spain,2020-02-28T15:33:03,32,0,2
2634,2/28/2020 22:00,,Malaysia,2020-02-27T15:13:13,23,0,18
2635,2/28/2020 22:00,,UK,2020-02-28T20:13:09,20,0,8
2636,2/28/2020 22:00,,United Arab Emirates,2020-02-28T04:13:09,19,0,5
2637,2/28/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
2638,2/28/2020 22:00,,Vietnam,2020-02-25T08:53:02,16,0,16
2639,2/28/2020 22:00,Macau,Macau,2020-02-27T12:43:02,10,0,8
2640,2/28/2020 22:00,From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0
2641,2/28/2020 22:00,,Switzerland,2020-02-27T23:03:11,8,0,0
2642,2/28/2020 22:00,British Columbia,Canada,2020-02-27T03:33:06,7,0,3
2643,2/28/2020 22:00,,Iraq,2020-02-27T22:23:11,7,0,0
2644,2/28/2020 22:00,,Sweden,2020-02-27T20:33:02,7,0,0
2645,2/28/2020 22:00,,Norway,2020-02-28T21:03:02,6,0,0
2646,2/28/2020 22:00,Queensland,Australia,2020-02-21T05:43:02,5,0,1
2647,2/28/2020 22:00,"Toronto, ON",Canada,2020-02-27T22:43:02,5,0,2
2648,2/28/2020 22:00,,Croatia,2020-02-28T15:43:03,5,0,0
2649,2/28/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
2650,2/28/2020 22:00,Victoria,Australia,2020-02-13T17:53:03,4,0,4
2651,2/28/2020 22:00,,Greece,2020-02-28T15:33:03,4,0,0
2652,2/28/2020 22:00,,Israel,2020-02-28T15:53:03,4,0,1
2653,2/28/2020 22:00,,Oman,2020-02-26T04:53:02,4,0,0
2654,2/28/2020 22:00,,Austria,2020-02-27T14:03:03,3,0,0
2655,2/28/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2656,2/28/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2657,2/28/2020 22:00,,Romania,2020-02-28T15:33:03,3,0,0
2658,2/28/2020 22:00,South Australia,Australia,2020-02-17T08:13:09,2,0,2
2659,2/28/2020 22:00,,Finland,2020-02-26T19:03:08,2,0,1
2660,2/28/2020 22:00,,Lebanon,2020-02-26T19:33:02,2,0,0
2661,2/28/2020 22:00,,Pakistan,2020-02-26T23:53:02,2,0,0
2662,2/28/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2663,2/28/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
2664,2/28/2020 22:00,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
2665,2/28/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2666,2/28/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2667,2/28/2020 22:00,"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1
2668,2/28/2020 22:00,,Azerbaijan,2020-02-28T15:03:26,1,0,0
2669,2/28/2020 22:00,,Afghanistan,2020-02-24T23:33:02,1,0,0
2670,2/28/2020 22:00,,Algeria,2020-02-25T23:43:03,1,0,0
2671,2/28/2020 22:00,,Belarus,2020-02-28T16:23:03,1,0,0
2672,2/28/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
2673,2/28/2020 22:00,,Brazil,2020-02-26T23:53:02,1,0,0
2674,2/28/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2675,2/28/2020 22:00," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
2676,2/28/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2677,2/28/2020 22:00,,Denmark,2020-02-27T16:23:03,1,0,0
2678,2/28/2020 22:00,,Egypt,2020-02-28T04:13:09,1,0,1
2679,2/28/2020 22:00,,Estonia,2020-02-27T16:23:03,1,0,0
2680,2/28/2020 22:00,,Georgia,2020-02-27T16:23:03,1,0,0
2681,2/28/2020 22:00,,Iceland,2020-02-28T15:33:03,1,0,0
2682,2/28/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
2683,2/28/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2684,2/28/2020 22:00,,Mexico,2020-02-28T15:03:26,1,0,0
2685,2/28/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2686,2/28/2020 22:00,,Netherlands,2020-02-28T01:23:03,1,0,0
2687,2/28/2020 22:00,,New Zealand,2020-02-28T16:23:03,1,0,0
2688,2/28/2020 22:00,,Nigeria,2020-02-28T16:23:03,1,0,0
2689,2/28/2020 22:00,,North Ireland,2020-02-28T05:43:02,1,0,0
2690,2/28/2020 22:00,,North Macedonia,2020-02-27T16:23:03,1,0,0
2691,2/28/2020 22:00,,San Marino,2020-02-27T21:13:10,1,0,0
2692,2/28/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2693,2/28/2020 22:00,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
2694,2/28/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2695,2/28/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2696,2/28/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2697,2/28/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2698,2/28/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
2699,2/28/2020 22:00,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
2700,2/28/2020 22:00,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
2701,2/28/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2702,2/28/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2703,2/28/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2704,2/29/2020 22:00,Hubei,Mainland China,2020-02-29T12:13:10,66337,2727,28993
2705,2/29/2020 22:00,,South Korea,2020-02-29T18:13:07,3150,16,27
2706,2/29/2020 22:00,Guangdong,Mainland China,2020-02-29T15:33:03,1349,7,983
2707,2/29/2020 22:00,Henan,Mainland China,2020-02-29T12:43:05,1272,21,1170
2708,2/29/2020 22:00,Zhejiang,Mainland China,2020-02-29T09:13:10,1205,1,1016
2709,2/29/2020 22:00,,Italy,2020-02-29T18:03:05,1128,29,46
2710,2/29/2020 22:00,Hunan,Mainland China,2020-02-29T15:33:03,1018,4,846
2711,2/29/2020 22:00,Anhui,Mainland China,2020-02-29T05:03:13,990,6,868
2712,2/29/2020 22:00,Jiangxi,Mainland China,2020-02-29T01:23:07,935,1,811
2713,2/29/2020 22:00,Shandong,Mainland China,2020-02-29T15:33:03,756,6,421
2714,2/29/2020 22:00,Diamond Princess cruise ship,Others,2020-02-29T01:43:02,705,6,10
2715,2/29/2020 22:00,Jiangsu,Mainland China,2020-02-29T07:23:11,631,0,523
2716,2/29/2020 22:00,,Iran,2020-02-29T14:53:04,593,43,123
2717,2/29/2020 22:00,Chongqing,Mainland China,2020-02-29T23:13:06,576,6,438
2718,2/29/2020 22:00,Sichuan,Mainland China,2020-02-29T12:03:07,538,3,351
2719,2/29/2020 22:00,Heilongjiang,Mainland China,2020-02-29T12:03:07,480,13,301
2720,2/29/2020 22:00,Beijing,Mainland China,2020-02-29T03:33:02,411,8,271
2721,2/29/2020 22:00,Shanghai,Mainland China,2020-02-29T06:23:03,337,3,287
2722,2/29/2020 22:00,Hebei,Mainland China,2020-02-29T15:33:03,318,6,282
2723,2/29/2020 22:00,Fujian,Mainland China,2020-02-29T15:33:03,296,1,243
2724,2/29/2020 22:00,Guangxi,Mainland China,2020-02-29T12:03:07,252,2,176
2725,2/29/2020 22:00,Shaanxi,Mainland China,2020-02-29T09:03:06,245,1,207
2726,2/29/2020 22:00,,Japan,2020-02-29T15:53:04,241,5,32
2727,2/29/2020 22:00,Yunnan,Mainland China,2020-02-29T05:03:13,174,2,157
2728,2/29/2020 22:00,Hainan,Mainland China,2020-02-29T23:43:02,168,5,148
2729,2/29/2020 22:00,Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112
2730,2/29/2020 22:00,Tianjin,Mainland China,2020-02-29T12:03:07,136,3,109
2731,2/29/2020 22:00,Shanxi,Mainland China,2020-02-29T23:13:06,133,0,114
2732,2/29/2020 22:00,Liaoning,Mainland China,2020-02-29T15:33:03,121,1,96
2733,2/29/2020 22:00,,Singapore,2020-02-29T14:33:03,102,0,72
2734,2/29/2020 22:00,,France,2020-02-29T19:03:04,100,2,12
2735,2/29/2020 22:00,Hong Kong,Hong Kong,2020-02-29T23:53:02,95,2,33
2736,2/29/2020 22:00,Jilin,Mainland China,2020-02-29T09:13:10,93,1,75
2737,2/29/2020 22:00,Gansu,Mainland China,2020-02-28T02:33:02,91,2,82
2738,2/29/2020 22:00,,Germany,2020-02-29T14:43:03,79,0,16
2739,2/29/2020 22:00,Xinjiang,Mainland China,2020-02-29T12:03:07,76,3,62
2740,2/29/2020 22:00,Inner Mongolia,Mainland China,2020-02-29T09:03:06,75,0,49
2741,2/29/2020 22:00,Ningxia,Mainland China,2020-02-29T05:53:02,73,0,69
2742,2/29/2020 22:00,,Kuwait,2020-02-28T16:23:03,45,0,0
2743,2/29/2020 22:00,,Spain,2020-02-29T19:13:08,45,0,2
2744,2/29/2020 22:00,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0
2745,2/29/2020 22:00,,Thailand,2020-02-29T12:33:03,42,0,28
2746,2/29/2020 22:00,,Bahrain,2020-02-29T18:03:05,41,0,0
2747,2/29/2020 22:00,Taiwan,Taiwan,2020-02-29T07:13:05,39,1,9
2748,2/29/2020 22:00,,Malaysia,2020-02-29T04:03:18,25,0,18
2749,2/29/2020 22:00,,UK,2020-02-29T18:03:05,23,0,8
2750,2/29/2020 22:00,,United Arab Emirates,2020-02-29T12:33:03,21,0,5
2751,2/29/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
2752,2/29/2020 22:00,,Switzerland,2020-02-29T18:03:05,18,0,0
2753,2/29/2020 22:00,,Vietnam,2020-02-25T08:53:02,16,0,16
2754,2/29/2020 22:00,,Norway,2020-02-29T23:13:06,15,0,0
2755,2/29/2020 22:00,,Iraq,2020-02-29T18:03:05,13,0,0
2756,2/29/2020 22:00,,Sweden,2020-02-29T14:43:03,12,0,0
2757,2/29/2020 22:00,"Toronto, ON",Canada,2020-02-29T23:23:13,10,0,2
2758,2/29/2020 22:00,Macau,Macau,2020-02-27T12:43:02,10,0,8
2759,2/29/2020 22:00,Queensland,Australia,2020-02-29T02:03:10,9,0,1
2760,2/29/2020 22:00,,Austria,2020-02-29T14:43:03,9,0,0
2761,2/29/2020 22:00,British Columbia,Canada,2020-02-29T23:23:13,8,0,3
2762,2/29/2020 22:00,Victoria,Australia,2020-02-29T02:03:10,7,0,4
2763,2/29/2020 22:00,,Israel,2020-02-29T01:53:03,7,0,1
2764,2/29/2020 22:00,,Croatia,2020-02-29T18:03:05,6,0,0
2765,2/29/2020 22:00,,Netherlands,2020-02-29T18:03:05,6,0,0
2766,2/29/2020 22:00,,Oman,2020-02-29T12:33:03,6,0,1
2767,2/29/2020 22:00,"Seattle, WA",US,2020-02-29T22:33:03,6,1,1
2768,2/29/2020 22:00,New South Wales,Australia,2020-02-13T17:53:03,4,0,4
2769,2/29/2020 22:00,,Greece,2020-02-28T15:33:03,4,0,0
2770,2/29/2020 22:00,,Lebanon,2020-02-29T01:53:03,4,0,0
2771,2/29/2020 22:00,,Mexico,2020-02-29T21:13:17,4,0,0
2772,2/29/2020 22:00,,Pakistan,2020-02-29T18:03:05,4,0,0
2773,2/29/2020 22:00,South Australia,Australia,2020-02-29T02:03:10,3,0,2
2774,2/29/2020 22:00,,Denmark,2020-02-29T18:03:05,3,0,0
2775,2/29/2020 22:00,,Finland,2020-02-29T05:23:03,3,0,1
2776,2/29/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2777,2/29/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2778,2/29/2020 22:00,,Romania,2020-02-28T15:33:03,3,0,0
2779,2/29/2020 22:00,"Santa Clara, CA",US,2020-02-29T01:33:03,3,0,1
2780,2/29/2020 22:00,Western Australia,Australia,2020-02-29T23:13:06,2,0,0
2781,2/29/2020 22:00,,Brazil,2020-02-29T21:03:05,2,0,0
2782,2/29/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2783,2/29/2020 22:00,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
2784,2/29/2020 22:00,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
2785,2/29/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2786,2/29/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2787,2/29/2020 22:00,,Afghanistan,2020-02-24T23:33:02,1,0,0
2788,2/29/2020 22:00,,Algeria,2020-02-25T23:43:03,1,0,0
2789,2/29/2020 22:00,,Belarus,2020-02-28T16:23:03,1,0,0
2790,2/29/2020 22:00,,Belgium,2020-02-17T04:23:06,1,0,1
2791,2/29/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2792,2/29/2020 22:00," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
2793,2/29/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2794,2/29/2020 22:00,,Egypt,2020-02-28T04:13:09,1,0,1
2795,2/29/2020 22:00,,Estonia,2020-02-27T16:23:03,1,0,0
2796,2/29/2020 22:00,,Georgia,2020-02-27T16:23:03,1,0,0
2797,2/29/2020 22:00,,Iceland,2020-02-29T00:33:01,1,0,0
2798,2/29/2020 22:00,,Ireland,2020-02-29T22:33:03,1,0,0
2799,2/29/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
2800,2/29/2020 22:00,,Luxembourg,2020-02-29T21:03:05,1,0,0
2801,2/29/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2802,2/29/2020 22:00,,Monaco,2020-02-29T00:33:01,1,0,0
2803,2/29/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2804,2/29/2020 22:00,,New Zealand,2020-02-28T16:23:03,1,0,0
2805,2/29/2020 22:00,,Nigeria,2020-02-28T16:23:03,1,0,0
2806,2/29/2020 22:00,,North Macedonia,2020-02-27T16:23:03,1,0,0
2807,2/29/2020 22:00,,Qatar,2020-02-29T14:33:03,1,0,0
2808,2/29/2020 22:00,,San Marino,2020-02-27T21:13:10,1,0,0
2809,2/29/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2810,2/29/2020 22:00,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
2811,2/29/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2812,2/29/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2813,2/29/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2814,2/29/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2815,2/29/2020 22:00,"Portland, OR",US,2020-02-29T02:23:11,1,0,0
2816,2/29/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
2817,2/29/2020 22:00,"Snohomish County, WA",US,2020-02-29T15:03:04,1,0,0
2818,2/29/2020 22:00,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
2819,2/29/2020 22:00,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
2820,2/29/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2821,2/29/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2822,2/29/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
2823,3/1/2020 22:00,Hubei,Mainland China,2020-03-01T10:13:19,66907,2761,31536
2824,3/1/2020 22:00,,South Korea,2020-03-01T23:43:03,3736,17,30
2825,3/1/2020 22:00,,Italy,2020-03-01T23:23:02,1694,34,83
2826,3/1/2020 22:00,Guangdong,Mainland China,2020-03-01T14:13:18,1349,7,1016
2827,3/1/2020 22:00,Henan,Mainland China,2020-03-01T14:13:18,1272,22,1198
2828,3/1/2020 22:00,Zhejiang,Mainland China,2020-03-01T10:13:33,1205,1,1046
2829,3/1/2020 22:00,Hunan,Mainland China,2020-03-01T10:03:03,1018,4,866
2830,3/1/2020 22:00,Anhui,Mainland China,2020-03-01T10:03:03,990,6,873
2831,3/1/2020 22:00,,Iran,2020-03-01T15:33:03,978,54,175
2832,3/1/2020 22:00,Jiangxi,Mainland China,2020-03-01T01:13:10,935,1,831
2833,3/1/2020 22:00,Shandong,Mainland China,2020-03-01T11:33:03,758,6,443
2834,3/1/2020 22:00,Diamond Princess cruise ship,Others,2020-02-29T01:43:02,705,6,10
2835,3/1/2020 22:00,Jiangsu,Mainland China,2020-03-01T10:03:03,631,0,536
2836,3/1/2020 22:00,Chongqing,Mainland China,2020-03-01T23:13:08,576,6,450
2837,3/1/2020 22:00,Sichuan,Mainland China,2020-03-01T11:43:02,538,3,365
2838,3/1/2020 22:00,Heilongjiang,Mainland China,2020-03-01T11:33:03,480,13,342
2839,3/1/2020 22:00,Beijing,Mainland China,2020-03-01T02:53:03,413,8,276
2840,3/1/2020 22:00,Shanghai,Mainland China,2020-03-01T07:13:07,337,3,290
2841,3/1/2020 22:00,Hebei,Mainland China,2020-03-01T14:13:18,318,6,294
2842,3/1/2020 22:00,Fujian,Mainland China,2020-03-01T09:43:03,296,1,247
2843,3/1/2020 22:00,,Japan,2020-03-01T23:33:03,256,6,32
2844,3/1/2020 22:00,Guangxi,Mainland China,2020-03-01T09:43:03,252,2,181
2845,3/1/2020 22:00,Shaanxi,Mainland China,2020-03-01T09:43:03,245,1,208
2846,3/1/2020 22:00,Yunnan,Mainland China,2020-03-01T07:13:07,174,2,163
2847,3/1/2020 22:00,Hainan,Mainland China,2020-03-01T10:13:38,168,5,149
2848,3/1/2020 22:00,Guizhou,Mainland China,2020-02-27T00:43:02,146,2,112
2849,3/1/2020 22:00,Tianjin,Mainland China,2020-03-01T12:43:02,136,3,111
2850,3/1/2020 22:00,Shanxi,Mainland China,2020-03-01T23:13:08,133,0,116
2851,3/1/2020 22:00,,France,2020-03-01T20:43:02,130,2,12
2852,3/1/2020 22:00,,Germany,2020-03-01T23:23:02,130,0,16
2853,3/1/2020 22:00,Liaoning,Mainland China,2020-03-01T12:23:06,122,1,103
2854,3/1/2020 22:00,,Singapore,2020-03-01T23:23:02,106,0,72
2855,3/1/2020 22:00,Hong Kong,Hong Kong,2020-03-01T14:33:16,96,2,36
2856,3/1/2020 22:00,Jilin,Mainland China,2020-03-01T09:43:03,93,1,78
2857,3/1/2020 22:00,Gansu,Mainland China,2020-03-01T14:33:17,91,2,84
2858,3/1/2020 22:00,,Spain,2020-03-01T23:33:03,84,0,2
2859,3/1/2020 22:00,Xinjiang,Mainland China,2020-03-01T10:03:03,76,3,64
2860,3/1/2020 22:00,Inner Mongolia,Mainland China,2020-03-01T10:03:03,75,0,52
2861,3/1/2020 22:00,Ningxia,Mainland China,2020-02-29T05:53:02,73,0,69
2862,3/1/2020 22:00,,Bahrain,2020-03-01T23:33:03,47,0,0
2863,3/1/2020 22:00,,Kuwait,2020-02-28T16:23:03,45,0,0
2864,3/1/2020 22:00,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0
2865,3/1/2020 22:00,,Thailand,2020-03-01T07:13:07,42,1,28
2866,3/1/2020 22:00,Taiwan,Taiwan,2020-03-01T07:43:01,40,1,9
2867,3/1/2020 22:00,,UK,2020-03-01T23:23:02,36,0,8
2868,3/1/2020 22:00,,Malaysia,2020-03-01T12:53:02,29,0,18
2869,3/1/2020 22:00,,Switzerland,2020-03-01T23:23:02,27,0,0
2870,3/1/2020 22:00,,United Arab Emirates,2020-02-29T12:33:03,21,0,5
2871,3/1/2020 22:00,,Iraq,2020-03-01T16:43:02,19,0,0
2872,3/1/2020 22:00,,Norway,2020-03-01T20:43:02,19,0,0
2873,3/1/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
2874,3/1/2020 22:00,,Vietnam,2020-02-25T08:53:02,16,0,16
2875,3/1/2020 22:00,,Austria,2020-03-01T23:33:03,14,0,0
2876,3/1/2020 22:00,"Toronto, ON",Canada,2020-03-01T23:33:03,14,0,2
2877,3/1/2020 22:00,,Sweden,2020-03-01T23:23:02,14,0,0
2878,3/1/2020 22:00,,Israel,2020-03-01T23:23:02,10,0,1
2879,3/1/2020 22:00,,Lebanon,2020-03-01T15:33:03,10,0,0
2880,3/1/2020 22:00,Macau,Macau,2020-02-27T12:43:02,10,0,8
2881,3/1/2020 22:00,,Netherlands,2020-03-01T15:33:03,10,0,0
2882,3/1/2020 22:00,Queensland,Australia,2020-02-29T02:03:10,9,0,1
2883,3/1/2020 22:00,"Seattle, WA",US,2020-03-01T21:13:12,9,1,1
2884,3/1/2020 22:00,British Columbia,Canada,2020-02-29T23:23:13,8,0,3
2885,3/1/2020 22:00,Victoria,Australia,2020-02-29T02:03:10,7,0,4
2886,3/1/2020 22:00,,Croatia,2020-03-01T23:33:03,7,0,0
2887,3/1/2020 22:00,,Greece,2020-03-01T23:23:02,7,0,0
2888,3/1/2020 22:00,New South Wales,Australia,2020-03-01T23:33:03,6,0,4
2889,3/1/2020 22:00,,Ecuador,2020-03-01T23:33:03,6,0,0
2890,3/1/2020 22:00,,Finland,2020-03-01T23:23:02,6,0,1
2891,3/1/2020 22:00,,Oman,2020-02-29T12:33:03,6,0,1
2892,3/1/2020 22:00,,Mexico,2020-03-01T23:33:03,5,0,0
2893,3/1/2020 22:00,,Denmark,2020-03-01T23:33:03,4,0,0
2894,3/1/2020 22:00,,Pakistan,2020-02-29T18:03:05,4,0,0
2895,3/1/2020 22:00,South Australia,Australia,2020-02-29T02:03:10,3,0,2
2896,3/1/2020 22:00,,Azerbaijan,2020-03-01T02:43:03,3,0,0
2897,3/1/2020 22:00,,Czech Republic,2020-03-01T15:53:06,3,0,0
2898,3/1/2020 22:00,,Georgia,2020-03-01T15:43:03,3,0,0
2899,3/1/2020 22:00,,Iceland,2020-03-01T23:33:03,3,0,0
2900,3/1/2020 22:00,,India,2020-02-16T07:43:02,3,0,3
2901,3/1/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
2902,3/1/2020 22:00,,Qatar,2020-03-01T23:33:03,3,0,0
2903,3/1/2020 22:00,,Romania,2020-02-28T15:33:03,3,0,0
2904,3/1/2020 22:00,"Chicago, IL",US,2020-03-01T03:53:02,3,0,2
2905,3/1/2020 22:00,"Santa Clara, CA",US,2020-02-29T01:33:03,3,0,1
2906,3/1/2020 22:00,Western Australia,Australia,2020-03-01T02:43:03,2,1,0
2907,3/1/2020 22:00,,Belgium,2020-03-01T12:43:02,2,0,1
2908,3/1/2020 22:00,,Brazil,2020-02-29T21:03:05,2,0,0
2909,3/1/2020 22:00,,Egypt,2020-03-01T23:33:03,2,0,1
2910,3/1/2020 22:00,,Russia,2020-02-12T14:43:03,2,0,2
2911,3/1/2020 22:00,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
2912,3/1/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
2913,3/1/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
2914,3/1/2020 22:00,"Snohomish County, WA",US,2020-03-01T20:23:06,2,0,0
2915,3/1/2020 22:00,,Afghanistan,2020-02-24T23:33:02,1,0,0
2916,3/1/2020 22:00,,Algeria,2020-02-25T23:43:03,1,0,0
2917,3/1/2020 22:00,,Armenia,2020-03-01T19:53:02,1,0,0
2918,3/1/2020 22:00,,Belarus,2020-02-28T16:23:03,1,0,0
2919,3/1/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
2920,3/1/2020 22:00," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
2921,3/1/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
2922,3/1/2020 22:00,,Dominican Republic,2020-03-01T16:03:06,1,0,0
2923,3/1/2020 22:00,,Estonia,2020-02-27T16:23:03,1,0,0
2924,3/1/2020 22:00,,Ireland,2020-03-01T07:13:07,1,0,0
2925,3/1/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
2926,3/1/2020 22:00,,Luxembourg,2020-03-01T07:13:07,1,0,0
2927,3/1/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
2928,3/1/2020 22:00,,Monaco,2020-02-29T00:33:01,1,0,0
2929,3/1/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
2930,3/1/2020 22:00,,New Zealand,2020-02-28T16:23:03,1,0,0
2931,3/1/2020 22:00,,Nigeria,2020-02-28T16:23:03,1,0,0
2932,3/1/2020 22:00,,North Macedonia,2020-02-27T16:23:03,1,0,0
2933,3/1/2020 22:00,,San Marino,2020-03-01T07:13:07,1,0,0
2934,3/1/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
2935,3/1/2020 22:00,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
2936,3/1/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
2937,3/1/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
2938,3/1/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
2939,3/1/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
2940,3/1/2020 22:00,"Portland, OR",US,2020-02-29T02:23:11,1,0,0
2941,3/1/2020 22:00,"Providence, RI",US,2020-03-01T15:33:03,1,0,0
2942,3/1/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
